accepted_at,created_at,current_state,deadline,description,estimate,id,kind,labels,name,owned_by_id,owner_ids,project_id,requested_by_id,story_type,updated_at,url
,2014-04-24T17:21:29Z,unscheduled,,"ERROR: bosh -n -c /tmp/d20140424-28693-3fcp99/bosh_config.yml vms --details failed with output:
       Deployment `simple'
       
       Director task 15
       Error 100: undefined method `each_value' for nil:NilClass

This was part of integration tests so we don't have debug logs, but we can trace where we call each_value when doing bosh vms
",,70105122,story,"[{'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}, {'name': 'vms', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:44:51Z', 'id': 8096512, 'updated_at': '2014-04-01T17:44:51Z'}]",Bosh vms should not fail with `undefined method `each_value' for nil:NilClass`,,[],956238,1123776,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/70105122
,2014-02-20T06:18:20Z,unscheduled,,"If a operator configures a Bosh with a maximum of threads, director should honor this configured value when using ThreadPool. An example is the job updater process: it will use the max_in_flight value regardless of what max_threads is.",,66121256,story,"[{'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",Bosh should honor max_threads,,[],956238,1015645,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/66121256
,2014-03-11T23:01:10Z,unscheduled,,"it's not clear how useful today's `bosh validate jobs` functionality is. 

Investigate what `bosh validate jobs` does and suggest more thorough set of validations for release+dep-manifest combination",,67355502,story,"[{'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}, {'name': 'validate jobs', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-16T18:15:59Z', 'id': 8226276, 'updated_at': '2014-04-16T18:15:59Z'}]",investigate bosh validate jobs functionality,,[],956238,81882,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/67355502
,2014-02-16T01:43:37Z,unscheduled,,"https://github.com/cloudfoundry/bosh/blob/master/bosh_cli/lib/cli/command_handler.rb#L59

The CLI rescues ArgumentError, a super generic Ruby exception, and assumes the user gave the wrong number of arguments. This masks bugs in the CLI and makes it look like the user messed up. I saw this previously when running 'bosh aws create' which is kind of scary.

Gist showing a particular manifestation of the issue:

https://gist.github.com/vito/c0ad1dca068ac1f02a5f",2.0,65855040,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]","in CLI, ArgumentError should not be treated as a user error",,[],956238,381857,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/65855040
,2014-06-26T18:50:07Z,unscheduled,,,,73989466,story,"[{'name': 'cli', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:34:48Z', 'id': 8096418, 'updated_at': '2014-04-01T17:34:48Z'}, {'name': 'fail fast', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T14:57:21Z', 'id': 8094600, 'updated_at': '2014-04-01T14:57:21Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]","""bosh create release"" should warn that your working dir is dirty and recommend using ""--force"" BEFORE doing time consuming things like pulling down blobs and building packages.",,[],956238,668075,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/73989466
,2014-05-07T22:54:00Z,unscheduled,,"Tried to set the micro deployment manifest without realizing that the bosh-deployments.yml contained a reference for an instance that did not exists with the following result. 

```
/Users/pivotal/.rbenv/versions/1.9.3-p484/lib/ruby/gems/1.9.1/gems/bosh_cli_plugin_micro-1.2524.0/lib/bosh/deployer/instance_manager/openstack.rb:114:in `discover_client_services_ip': undefined method `floating_ip_address' for nil:NilClass (NoMethodError)
	from /Users/pivotal/.rbenv/versions/1.9.3-p484/lib/ruby/gems/1.9.1/gems/bosh_cli_plugin_micro-1.2524.0/lib/bosh/deployer/instance_manager/openstack.rb:63:in `client_services_ip'
	from /Users/pivotal/.rbenv/versions/1.9.3-p484/lib/ruby/gems/1.9.1/gems/bosh_cli_plugin_micro-1.2524.0/lib/bosh/cli/commands/micro.rb:55:in `set_current'
	from /Users/pivotal/.rbenv/versions/1.9.3-p484/lib/ruby/gems/1.9.1/gems/bosh_cli_plugin_micro-1.2524.0/lib/bosh/cli/commands/micro.rb:32:in `micro_deployment'
	from /Users/pivotal/.rbenv/versions/1.9.3-p484/lib/ruby/gems/1.9.1/gems/bosh_cli-1.2524.0/lib/cli/command_handler.rb:57:in `run'
	from /Users/pivotal/.rbenv/versions/1.9.3-p484/lib/ruby/gems/1.9.1/gems/bosh_cli-1.2524.0/lib/cli/runner.rb:56:in `run'
	from /Users/pivotal/.rbenv/versions/1.9.3-p484/lib/ruby/gems/1.9.1/gems/bosh_cli-1.2524.0/lib/cli/runner.rb:16:in `run'
	from /Users/pivotal/.rbenv/versions/1.9.3-p484/lib/ruby/gems/1.9.1/gems/bosh_cli-1.2524.0/bin/bosh:7:in `<top (required)>'
	from /Users/pivotal/.rbenv/versions/1.9.3-p484/bin/bosh:23:in `load'
	from /Users/pivotal/.rbenv/versions/1.9.3-p484/bin/bosh:23:in `<main>'
```

It would be great if an error message was returned instead.",,70904152,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",BOSH CLI should gracefully error when setting a the micro deployment manifest with a non-existent instance,,[],956238,1406536,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/70904152
,2014-04-05T01:00:33Z,unscheduled,,,,68923208,story,"[{'name': 'cli', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:34:48Z', 'id': 8096418, 'updated_at': '2014-04-01T17:34:48Z'}, {'name': 'disks', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-17T21:58:30Z', 'id': 8237838, 'updated_at': '2014-04-17T21:58:30Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",bosh disks command - list disks and associations,,[],956238,81882,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/68923208
,2014-04-09T21:23:51Z,unscheduled,,"`bosh validate jobs` currently only works when a job is defined using 'template'.  If you use the new 'templates' format of defining a job, you get an error something like 

```
Job `nats_z1' doesn't have a template
```",,69220986,story,"[{'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}, {'name': 'validate jobs', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-16T18:15:59Z', 'id': 8226276, 'updated_at': '2014-04-16T18:15:59Z'}]",`bosh validate jobs` should properly looks at 'templates' hash along with 'template',,[],956238,1068489,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/69220986
,2014-04-02T19:13:01Z,unscheduled,,"as a bosh operator, i should be able to reset a bosh target and have it make no change to the deployment manifest in use.

Currently, if you did this:
1. `bosh deployment /path/to/manifest1.yml`
2.  `bosh target bosh.bosh-cf-app.com`
3.  `bosh deployment /path/to/manifest2.yml`
4.  `bosh target bosh-vcenter.orsomething.com`
5.  `bosh target bosh.bosh-cf-app.com`
--->  `bosh deployment` will show /path/to/manifest1.yml though you did not explicitly reset to that manifest.  

Desired state after this story is that changing a target does not change the deployment manifest.",,68747578,story,"[{'name': 'cli', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:34:48Z', 'id': 8096418, 'updated_at': '2014-04-01T17:34:48Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",Disconnect resetting `bosh target` from resetting last manifest file behind the scenes,,[],956238,1210852,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/68747578
,2014-04-01T16:58:47Z,unscheduled,,"Since you can run `bosh target`, and get the list of deployments you should be able to use an existing deployment name when running commands like `bosh ssh` this prevents people from using the following workflow

1. `bosh target <some-target>`
2. `bosh deployments`
3. `bosh download manifest <some-deployment`
4. `bosh deployment <some-deployment-manifest>`
5. `bosh ssh <some-job-in-the-deployment>`

Especially in the case where the deployment name is known in advance this would be a huge time saver.",,68649420,story,"[{'name': 'cli', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:34:48Z', 'id': 8096418, 'updated_at': '2014-04-01T17:34:48Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",the -d flag should work with a deployment name as well as a file,,[],956238,1406536,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/68649420
,2014-03-28T21:34:28Z,unscheduled,,"It should have some basic contents (similar to the `monit` and `spec` files), for example:

```
case $1 in

  start)
    ;;
  stop)
    ;;
  *)
    echo ""Usage: ctl {start|stop}""
    ;;

esac
```",,68475966,story,"[{'name': 'cli', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:34:48Z', 'id': 8096418, 'updated_at': '2014-04-01T17:34:48Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",`bosh generate job <jobname>` should generate a starter `ctl.erb` file.,,[],956238,1194390,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/68475966
,2014-03-27T01:42:14Z,unscheduled,,"Looks like error was not associated properly with job failure.

```
{""time"":1395878724,""stage"":""Updating job"",""tags"":[""clock_global""],""total"":1,""task"":""clock_global/0 (canary)"",""index"":1,""state"":""started"",""progress"":0}
{""time"":1395878725,""stage"":""Updating job"",""tags"":[""clock_global""],""total"":1,""task"":""clock_global/0 (canary)"",""index"":1,""state"":""in_progress"",""progress"":12}
{""time"":1395878727,""stage"":""Updating job"",""tags"":[""clock_global""],""total"":1,""task"":""clock_global/0 (canary)"",""index"":1,""state"":""in_progress"",""progress"":25}
{""time"":1395878727,""stage"":""Updating job"",""tags"":[""clock_global""],""total"":1,""task"":""clock_global/0 (canary)"",""index"":1,""state"":""in_progress"",""progress"":37}
{""time"":1395878727,""stage"":""Updating job"",""tags"":[""clock_global""],""total"":1,""task"":""clock_global/0 (canary)"",""index"":1,""state"":""in_progress"",""progress"":50}
{""time"":1395878727,""stage"":""Updating job"",""tags"":[""clock_global""],""total"":1,""task"":""clock_global/0 (canary)"",""index"":1,""state"":""in_progress"",""progress"":62}
{""time"":1395878727,""stage"":""Updating job"",""tags"":[""clock_global""],""total"":1,""task"":""clock_global/0 (canary)"",""index"":1,""state"":""in_progress"",""progress"":75}
{""time"":1395878727,""stage"":""Updating job"",""tags"":[""clock_global""],""total"":1,""task"":""clock_global/0 (canary)"",""index"":1,""state"":""in_progress"",""progress"":87}
{""time"":1395878758,""stage"":""Updating job"",""tags"":[""clock_global""],""total"":1,""task"":""clock_global/0 (canary)"",""index"":1,""state"":""finished"",""progress"":100}
{""time"":1395878758,""error"":{""code"":450001,""message"":""#<Bosh::Blobstore::BlobstoreError: sha1 mismatch expected=43da1a6240499cd2e6cbb425998c6bf891aa4b95 actual=a3e5c198843ab40f97a70edea6926c6c294a93fb>: [\""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/util.rb:31:in `rescue in unpack_blob'\"", \""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/util.rb:27:in `unpack_blob'\"", \""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/apply_plan/helpers.rb:26:in `fetch_bits'\"", \""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/apply_plan/helpers.rb:31:in `fetch_bits_and_symlink'\""
```

Rendered output becomes the following:

```
Done                                        1/1 00:00:38

  Started updating job clock_global
  Started updating job clock_global: clock_global/0 (canary)
     Done updating job clock_global: clock_global/0 (canary) (00:01:19)
     Done updating job clock_global (00:01:19)


Error 450001: #<Bosh::Blobstore::BlobstoreError: sha1 mismatch expected=43da1a6240499cd2e6cbb425998c6bf891aa4b95 actual=8aa2fb0678ca8dc5932cd992d54039c05abce385>: [""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/util.rb:31:in `rescue in unpack_blob'"", ""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/util.rb:27:in `unpack_blob'"", ""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/apply_plan/helpers.rb:26:in `fetch_bits'"", ""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/apply_plan/helpers.rb:31:in `fetch_bits_and_symlink'"", ""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/apply_plan/package.rb:33:in `install_for_job'"", ""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/apply_plan/plan.rb:77:in `block (2 levels) in install_packages'"", ""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/apply_plan/plan.rb:76:in `each'"", ""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/apply_plan/plan.rb:76:in `block in install_packages'"", ""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/apply_plan/plan.rb:75:in `each'"", ""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/apply_plan/plan.rb:75:in `install_packages'"", ""/var/vcap/bosh/lib/ruby/gems/1.9.1/gems/bosh_agent-1.5.0.pre.local/lib/bosh_agent/message/apply.rb:120:i
```",,68332682,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",director should properly associate error to a task that failed in the event log,,[],956238,81882,bug,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/68332682
,2014-07-03T17:03:48Z,unscheduled,,"Currently it shows ' Started deleting compiled packages 2624, bosh-vsphere-esxi-ubuntu-trusty-go_agent > client/ccea3aab18e497796b2f213c58ac4bb68353a156. Done (00:00:00)'

but should show ' Started deleting compiled packages > client/ccea3aab18e497796b2f213c58ac4bb68353a156. Done (00:00:00)' (no need to repeat stemcell name/ver)

Full current output:
```
○ → bosh delete stemcell bosh-vsphere-esxi-ubuntu-trusty-go_agent 2624
Checking if stemcell exists...
You are going to delete stemcell `bosh-vsphere-esxi-ubuntu-trusty-go_agent/2624'
Are you sure? (type 'yes' to continue): yes

Director task 40
  Started deleting stemcell from cloud > Delete stemcell. Done (00:00:04)

  Started deleting compiled packages 2624, bosh-vsphere-esxi-ubuntu-trusty-go_agent
  Started deleting compiled packages 2624, bosh-vsphere-esxi-ubuntu-trusty-go_agent > client/ccea3aab18e497796b2f213c58ac4bb68353a156. Done (00:00:00)
  Started deleting compiled packages 2624, bosh-vsphere-esxi-ubuntu-trusty-go_agent > golang/aa5f90f06ada376085414bfc0c56c8cd67abba9c. Done (00:00:00)
  Started deleting compiled packages 2624, bosh-vsphere-esxi-ubuntu-trusty-go_agent > common/e7481927a203a7ec6c424cdba0b2248c958433c9. Done (00:00:00)
  Started deleting compiled packages 2624, bosh-vsphere-esxi-ubuntu-trusty-go_agent > server/83f8e6322d06d9c01493ede0faf211e92a532311. Done (00:00:00)
     Done deleting compiled packages 2624, bosh-vsphere-esxi-ubuntu-trusty-go_agent (00:00:00)

  Started deleting stemcell metadata > Deleting stemcell metadata. Done (00:00:00)

Task 40 done

Started		2014-06-24 15:03:44 UTC
Finished	2014-06-24 15:03:48 UTC
Duration	00:00:04

Deleted stemcell `bosh-vsphere-esxi-ubuntu-trusty-go_agent/2624'
```",1.0,74400396,story,"[{'name': 'cli', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:34:48Z', 'id': 8096418, 'updated_at': '2014-04-01T17:34:48Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",bosh delete stemcell X should properly format deleting compiled packages line,,[],956238,1123776,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/74400396
,2014-06-20T00:17:39Z,unscheduled,,"Currently, drain script output is being saved in memory and passed around. This can crash go-agent if the output is sufficiently large...

Drain script should use the same solution as the Packaging script in #72740894",1.0,73594030,story,"[{'name': 'agent', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-05-29T20:48:11Z', 'id': 8561342, 'updated_at': '2014-07-31T05:54:48Z'}, {'name': 'blocked', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-03-21T16:40:23Z', 'id': 8013374, 'updated_at': '2014-03-21T16:40:23Z'}, {'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",Large drain STDOUT/STDERR should not crash go-agent,,[],956238,1266616,feature,2014-07-31T05:54:48Z,https://www.pivotaltracker.com/story/show/73594030
,2014-05-23T20:29:45Z,unscheduled,,,,71968430,story,"[{'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",director should clean up temporary uploaded asset if task fails to complete (or kick off),,[],956238,81882,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/71968430
,2014-03-18T23:47:40Z,unscheduled,,"Persistent disks on errand jobs are not currently supported. At deploy time, fail the deploy with an error message that says ""Errand jobs with persistent disks are not supported.""",,67804072,story,"[{'name': 'errand2', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-05-16T21:13:48Z', 'id': 8466458, 'updated_at': '2014-07-31T05:46:59Z'}, {'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",Deploying errand job with persistent disks gives helpful error.,,[],956238,756869,feature,2014-07-31T05:46:59Z,https://www.pivotaltracker.com/story/show/67804072
,2014-03-13T07:17:58Z,unscheduled,,More info at http://docs.cloudfoundry.org/bosh/create-manifest.html#jobs,,67454566,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",Provide a better error message if user doesn't  specify correctly the 'templates' Hash at the jobs section.,,[],956238,1015645,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/67454566
,2014-07-03T22:26:32Z,unscheduled,,"This happened when we had targeted but not logged into the director on ketchup
```
ruby 1.9.3p547 clement in ~/workspace/cf-release
± ah+sc |develop ✓| → bosh -n upload release
Usage: upload release [<release_file>] [--rebase] [--skip-if-exists]
```

we were running 1.2624.0 version",,74421630,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",`bosh upload release` should not fail with a misleading error when not logged in,,[],956238,5637,bug,2014-10-22T19:10:48Z,https://www.pivotaltracker.com/story/show/74421630
,2014-06-17T19:01:16Z,unscheduled,,"Instance is being shut down in AWS console and BOSH does not allow to delete the reference to it. This blocks any other BOSH commands. So you have to delete VM in director database manually to resolve this issue. Users should be able to delete reference to VM in cli.

```
Problem 1 of 1: gocd_server/0 (i-cbcbe59b) is not responding.
  1. Ignore problem
  2. Reboot VM
  3. Recreate VM using last known apply spec
  4. Delete VM reference (DANGEROUS!)
Please choose a resolution [1 - 4]: 4

Below is the list of resolutions you've provided
Please make sure everything is fine and confirm your changes

  1. gocd_server/0 (i-cbcbe59b) is not responding
     Delete VM reference (DANGEROUS!)

Apply resolutions? (type 'yes' to continue): yes
Applying resolutions...

Director task 619
  Started applying problem resolutions > unresponsive_agent 139: Delete VM reference (DANGEROUS!). Failed: VM `139' has a cloud id, please use a different resolution. (00:00:10)

```",,73414624,story,"[{'name': 'cli', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:34:48Z', 'id': 8096418, 'updated_at': '2014-04-01T17:34:48Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",Bosh cck should allow to delete VM reference,,[],956238,553935,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/73414624
,2014-06-05T16:45:18Z,unscheduled,,"bosh help is more helpful than bosh --help.
--help should auto-generate the usage pattern

This has especially confused users, because it doesn't show non-flag parameters specified by command method arguments.

```
$ bosh version
BOSH 1.2579.0
$ bosh help create release
create release [<manifest_file>] [--force] [--final] [--with-tarball]
[--dry-run]
    Create release (assumes current directory to be a release repository)
    --force                       bypass git dirty state check
    --final                       create final release
    --with-tarball                create release tarball
    --dry-run                     stop before writing release manifest
$ bosh create release --help
Usage: bosh [options]
        --force                      bypass git dirty state check
        --final                      create final release
        --with-tarball               create release tarball
        --dry-run                    stop before writing release manifest
```",,72714220,story,"[{'name': 'cli', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:34:48Z', 'id': 8096418, 'updated_at': '2014-04-01T17:34:48Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",`bosh cmd --help` should show usage pattern the way `bosh help cmd` does,,[],956238,1266616,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/72714220
,2014-03-31T21:14:10Z,unscheduled,,"The output very kindly prints a list of all buckets:
```
○ → time bosh aws destroyyesNo EC2 instances found
No EBS volumes found
THIS IS A VERY DESTRUCTIVE OPERATION AND IT CANNOT BE UNDONE!

Database Instances:
	
Are you sure you want to delete all databases? (type 'yes' to continue): THIS IS A VERY DESTRUCTIVE OPERATION AND IT CANNOT BE UNDONE!

Buckets:
	riak-cs-release-blobstore
	toland-cf-app-com-bosh-artifacts
	toolbox-cf-app-com-bosh-artifacts
	townsend-cf-app-com-bosh-artifacts
	townsend-cf-app-com-bosh-blobstoreAre you sure you want to empty and delete all buckets? (type 'yes' to continue): yes
```

But not all `Elastic IPs` or `SSH Keypairs`, so I feel like I am flying blind, for these decisions.",,68588408,story,"[{'name': 'cli', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:34:48Z', 'id': 8096418, 'updated_at': '2014-04-01T17:34:48Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",I would like to see 'bosh aws destroy' list all resources before it deletes them.,,[],956238,951283,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/68588408
